the_geom,stop_code,stop_id,stop_desc,stop_name,stop_lat,OBJECTID_1,stop_lon,ROUTE,ROUTENAME,DIRECTION,STREETNAME,CROSSSTREE,LABEL
POINT (-82.96547375696187 42.427037237099),HXSYSB,614,Hayes St & Seymour St,Hayes & Seymour,42.427029,432,-82.96547,38,PLYMOUTH,WESTBOUND,Hayes St,Seymour St,614 - Seymour St / Hayes St
POINT (-83.06137405485266 42.374858138828294),CYEGEB,8245,Chrysler Dr,CHRYSLER & GRAND BLVD,42.37485,4914,-83.06137,11,CLAIRMOUN,WESTBOUND,E Grand Blvd,Chrysler Dr,8245 - Chrysler Dr / E Grand Blvd
POINT (-83.08701279288378 42.390320225909015),CWWDWB,615,Collingwood St & Woodward Ave,Collingwood & Woodward,42.390312,433,-83.087009,38,PLYMOUTH,WESTBOUND,Collingwood St,Woodward Ave,615 - Woodward Ave / Collingwood St
POINT (-83.08213606191451 42.38280313930854),CLWDWB,8248,Clairmount St & Woodward Ave,CLAIRMOUNT & WOODWARD,42.382795,4915,-83.082132,11,CLAIRMOUN,WESTBOUND,Clairmount St,Woodward Ave,8248 - Woodward Ave / Clairmount St
POINT (-83.1254538043839 42.38092922277574),EHDXWB,618,Elmhurst St & Dexter Ave,Elmhurst & Dexter,42.380921,434,-83.12545,38,PLYMOUTH,WESTBOUND,Elmhurst St,Dexter Ave,618 - Dexter Ave / Elmhurst St
POINT (-83.15197981228431 42.373956220522004),PYGRWB,619,Plymouth Rd & Grand River Ave,Plymouth & Grand River,42.373948,435,-83.151976,38,PLYMOUTH,WESTBOUND,Grand River Ave,Plymouth Rd,619 - Plymouth Rd / Grand River Ave
POINT (-83.08164706177683 42.38296313935927),OWWDWB,8249,Owen St & Woodward Ave,OWEN & WOODWARD,42.382955,4916,-83.081643,11,CLAIRMOUN,WESTBOUND,Owen St,Woodward Ave,8249 - Woodward Ave / Owen St
POINT (-83.08189206182585 42.38264113929068),CLWDEB,8250,Clairmount St & Woodward Ave,CLAIRMOUNT & WOODWARD,42.382633,4917,-83.081888,11,CLAIRMOUN,EASTBOUND,Clairmount St,Woodward Ave,8250 - Woodward Ave / Clairmount St
POINT (-83.17832782052625 42.37298721937937),PYSFWB,620,Plymouth Rd & Schaefer Hwy,Plymouth & Schaefer,42.372979,436,-83.178324,38,PLYMOUTH,WESTBOUND,Plymouth Rd,Schaefer Hwy,620 - Schaefer Hwy / Plymouth Rd
POINT (-83.11158607218087 42.3970911405264),WWDASB,8251,Woodrow Wilson St & Davison,WOODROW WILLSON & DAVISON,42.397083,4918,-83.111582,15,CHICAGO-D,EASTB0UND,Woodrow Wilson St,Davison,8251 - Davison / Woodrow Wilson St
POINT (-83.19791682667426 42.37258621858805),PYGFWB,621,Plymouth Rd & Greenfield Rd,Plymouth & Greenfield,42.372578,437,-83.197913,38,PLYMOUTH,WESTBOUND,Plymouth Rd,Greenfield Rd,621 - Greenfield Rd / Plymouth Rd
POINT (-83.110378071704 42.395829140355794),WWTYSB,8254,Woodrow Wilson St & Tyler St,WOODROW WILSON & TYLER,42.395821,4919,-83.110374,15,CHICAGO-D,EASTB0UND,Woodrow Wilson St,Tyler St,8254 - Tyler St / Woodrow Wilson St
POINT (-83.10591607030099 42.39551314050164),GLTRWB,8295,Glendale Ave & Trumbull Ave,GLENDALE & TRUMBULL,42.395505,4936,-83.105912,15,CHICAGO-D,WESTBOUND,Glendale Ave,Trumbull Ave,8295 - Trumbull Ave / Glendale Ave
POINT (-83.21762883287379 42.37238821782914),PYSOWB,622,Plymouth Rd & Southfield Fwy,Plymouth & Southfield,42.37238,438,-83.217625,38,PLYMOUTH,WESTBOUND,Plymouth Rd,Southfield Fwy,622 - Southfield Fwy / Plymouth Rd
POINT (-83.08945106645302 42.4104641439174),MHOAWB,8255,Manchester St & Oakland St,MANCHESTER & OAKLAND,42.410456,4920,-83.089447,15,CHICAGO-D,WESTBOUND,Manchester St,Oakland St,8255 - Oakland St / Manchester St
POINT (-83.2364478387784 42.371999217067255),PYEGWB,623,Plymouth Rd & Evergreen Ave,Plymouth & Evergreen,42.371991,439,-83.236444,38,PLYMOUTH,WESTBOUND,Plymouth Rd,Plainview Ave,623 - Plainview Ave / Plymouth Rd
POINT (-83.10178206989956 42.40610914258092),MH2NWB,8257,Manchester St & 2nd Ave,MANCHESTER & 2ND,42.406101,4921,-83.101778,15,CHICAGO-D,WESTBOUND,Manchester St,2nd Ave,8257 - 2nd Ave / Manchester St
POINT (-83.26121784654919 42.37148821606399),PYODWB,624,Plymouth Rd & W Outer Dr,Plymouth & W.Outer Drive,42.37148,440,-83.261214,38,PLYMOUTH,WESTBOUND,Plymouth Rd,W Outer Dr,624 - W Outer Dr / Plymouth Rd
POINT (-83.1044240706376 42.405172142293885),MH3RWB,8258,Manchester St & 3rd Ave,MANCHESTER & 3RD,42.405164,4922,-83.10442,15,CHICAGO-D,WESTBOUND,Manchester St,3rd Ave,8258 - 3rd Ave / Manchester St
POINT (-83.2768228514382 42.37107721541509),PYTEWB,626,Plymouth Rd & Woodbine,Plymouth & Telegraph (Woodbine),42.371069,441,-83.276819,38,PLYMOUTH,WESTBOUND,Plymouth Rd,Telegraph Rd,626 - Telegraph Rd / Plymouth Rd
POINT (-83.21811383495219 42.4012322231171),SOFKNB,627,Southfield Fwy & Fenkell Ave,SOUTHFIELD & FENKELL,42.401224,442,-83.21811,39,PURITAN,EASTBOUND,Southfield Fwy,Fenkell Ave,627 - Fenkell Ave / Southfield Fwy
POINT (-83.13752307938549 42.38741913762318),DVMIWB,8260,W Davison & MIDBLOCK,DAVISON & MIDBLOCK,42.387411,4923,-83.137519,15,CHICAGO-D,WESTBOUND,W Davison,MIDBLOCK,8260 - MIDBLOCK / W Davison
POINT (-83.17921082320325 42.408960225965295),PRSFEB,628,Puritan Ave & Schaefer Hwy,Puritan & Schaefer,42.408952,443,-83.179207,39,PURITAN,EASTBOUND,Puritan St,Schaefer Hwy,628 - Schaefer Hwy / Puritan St
POINT (-83.08233306068522 42.36713313649924),WGLOWB,8263,W Grand Blvd & John C Lodge Expy,W GRAND BLVD & LODGE,42.367125,4924,-83.082329,16,DEXTER,NORTHBOUN,W Grand Blvd,John C Lodge Expy,8263 - John C Lodge Expy / W Grand Blvd
POINT (-83.15980581711545 42.40943022676296),PRWYEB,629,Puritan Ave & Wyoming St,Puritan & Wyoming,42.409422,444,-83.159802,39,PURITAN,EASTBOUND,Puritan Ave,Wyoming St,629 - Wyoming St / Puritan Ave
POINT (-83.13498407944758 42.39765913956665),DXMINB,8264,Dexter Ave & Doris Ave,DEXTER & MID BLOCK,42.397651,4925,-83.13498,16,DEXTER,NORTHBOUN,Dexter Ave,Doris Ave,8264 - Doris Ave / Dexter Ave
POINT (-83.14020581095386 42.40972722753539),PRLVEB,630,Puritan Ave & Livernois Ave,Puritan & Livernois,42.409719,445,-83.140202,39,PURITAN,EASTBOUND,Puritan Ave,Livernois Ave,630 - Livernois Ave / Puritan Ave
POINT (-83.2009771045213 42.45456114671415),GFHUSB,8268,Greenfield Rd & J L Hudson Dr,GREENFIELD & HUDSON DR,42.454553,4926,-83.200973,16,DEXTER,SOUTHBOUN,Greenfield Rd,J L Hudson Dr,8268 - J L Hudson Dr / Greenfield Rd
POINT (-83.11180180205665 42.410660228746394),PRHMWB,634,Puritan Ave & Hamilton Ave,Puritan & Hamilton,42.410652,446,-83.111798,39,PURITAN,WESTBOUND,Puritan St,Hamilton Ave,634 - Hamilton Ave / Puritan St
POINT (-83.19650009349427 42.337966126113415),GFRASB,8269,Greenfield Rd & Radcliffe St,GREENFIELD & RADCLIFFE,42.337958,4927,-83.196496,16,DEXTER,SOUTHBOUN,Greenfield Rd,J L Hudson Dr,8269 - J L Hudson Dr / Greenfield Rd
POINT (-83.14076881114218 42.409888227544364),PRLVWB,635,Puritan Ave & Livernois Ave,Puritan & Livernois,42.40988,447,-83.140765,39,PURITAN,WESTBOUND,Puritan Ave,Livernois Ave,635 - Livernois Ave / Puritan Ave
POINT (-83.2008171040248 42.449176145762074),GFMISB,8270,Greenfield Rd & Northland Dr,GREENFIELD & MID BLOCK 2,42.449168,4928,-83.200813,16,DEXTER,SOUTHBOUN,Greenfield Rd,Northland Dr,8270 - Northland Dr / Greenfield Rd
POINT (-83.16024581726496 42.409591226776406),PRWYWB,636,Puritan Ave & Wyoming St,Puritan & Wyoming,42.409583,448,-83.160242,39,PURITAN,WESTBOUND,Puritan St,Wyoming St,636 - Wyoming St / Puritan St
POINT (-83.1944810996088 42.4194981407605),EOCOEB,8271,W Outer Dr & Coyle St,OUTER DR & COYLE E.,42.41949,4929,-83.194477,16,DEXTER,SOUTHBOUN,W Outer Dr,Coyle St,8271 - Coyle St / W Outer Dr
POINT (-83.17983382340815 42.40908622596562),PRSFWB,637,Puritan Ave & Schaefer Hwy,Puritan & Schaefer,42.409078,449,-83.17983,39,PURITAN,WESTBOUND,Puritan St,Schaefer Hwy,637 - Schaefer Hwy / Puritan St
POINT (-83.1818980957501 42.419774141381886),WOMI2E,8273,W Outer Dr & Ardmore St,OUTER MID BLOCK GRACE HOSP.,42.419766,4930,-83.181894,16,DEXTER,SOUTHBOUN,W Outer Dr,Ardmore St,8273 - Ardmore St / W Outer Dr
POINT (-83.21920183529633 42.401250223080446),SOFKSB,638,Southfield Fwy & Fenkell Ave,SOUTHFIELD & FENKELL,42.401242,450,-83.219198,39,PURITAN,WESTBOUND,Bretton Dr,Fenkell St,638 - Fenkell St / Bretton Dr
POINT (-83.1353260795516 42.39764113954788),DXMISB,8274,Dexter Ave & Bourke St,DEXTER 14655,42.397633,4931,-83.135322,16,DEXTER,SOUTHBOUN,Dexter Ave,Bourke St,8274 - Bourke St / Dexter Ave
POINT (-83.05889378294064 42.37415822395842),RSMWNB,641,Russell St & E Milwaukee St,Russell & Milwaukee,42.37415,451,-83.05889,40,RUSSELL,NORTHBOUN,,,641 -  /
POINT (-83.22859211096984 42.429628141013914),7MSUEB,8276,W 7 Mile Rd & Sunderland Rd,7 MILE & SUNDERLAND,42.42962,4932,-83.228588,45,SEVEN MIL,EASTBOUND,W 7 Mile Rd,Warwick Ave,8276 - Warwick Ave / W 7 Mile Rd
POINT (-83.06785878728618 42.39701922784152),NCFNB,643,Nagel St & Seymour St,NAGEL & Caniff,42.397011,452,-83.067855,40,RUSSELL,NORTHBOUN,Dequindre Ave,Caniff Ave,643 - Caniff Ave / Dequindre Ave
POINT (-82.91515301238529 42.407617151287596),MKMCWB,8291,Mack Ave & Mckinley Ave,MACK & McKINLEY,42.407609,4933,-82.915149,32,McNICHOLS,WESTBOUND,Mack Ave,Mckinley Ave,8291 - Mckinley Ave / Mack Ave
POINT (-83.0012280400467 42.42059314972009),MCANEB,8292,E Mcnichols Rd & Annott St,MCNICHOLS & ANNOTT,42.420585,4934,-83.001224,32,McNICHOLS,EASTBOUND,E Mcnichols Rd,Annott St,8292 - Annott St / E Mcnichols Rd
POINT (-83.08219979369854 42.42539523253928),NVDENB,644,E Nevada St & Dequindre St,Nevada & DEQUINDRE,42.425387,453,-83.082196,40,RUSSELL,NORTHBOUN,,,644 -  /
POINT (-83.06124478809329 42.44052723608805),EOSSNB,645,E Outer Dr & Sunset St,East Outer Drive & Sunset,42.440519,454,-83.061241,40,RUSSELL,NORTHBOUN,E Outer Dr,Sunset St,645 - Sunset St / E Outer Dr
POINT (-83.02439977649613 42.441028237525764),EOVDEB,646,E Outer Dr & Van Dyke St,East Outer Drive & Van Dyke,42.44102,455,-83.024396,40,RUSSELL,NORTHBOUN,E Outer Dr,Van Dyke St,646 - Van Dyke St / E Outer Dr
POINT (-82.91297001208103 42.412129152192726),MKANWB,8297,Mack Ave & Anatole St,MACK & WARREN,42.412121,4937,-82.912966,32,McNICHOLS,WESTBOUND,Mack Ave,Opal St,8297 - Opal St / Mack Ave
POINT (-83.01802677449015 42.44111823777486),C5SDEB,647,E Outer Dr,CHSD Building,42.44111,456,-83.018023,40,RUSSELL,NORTHBOUN,,,647 -  /
POINT (-82.91594101250561 42.40611615098372),MKRAWB,8299,Mack Ave & Radnor St,MACK & RADNOR,42.406108,4938,-82.915937,32,McNICHOLS,WESTBOUND,Mack Ave,Radnor St,8299 - Radnor St / Mack Ave
POINT (-83.02471777660548 42.44116323753901),EOVDWB,648,E Outer Dr & Van Dyke St,East Outer Drive & Van Dyke,42.441155,457,-83.024714,40,RUSSELL,SOUTHBOUN,E Outer Dr,Van Dyke St,648 - Van Dyke St / E Outer Dr
POINT (-83.14394207333021 42.28976911987227),FTBAWB,8302,S Fort St & Bayside St,FORT & BAYSIDE,42.289761,4939,-83.143938,19,FORT,WESTBOUND,S Fort St,Bayside St,8302 - Bayside St / S Fort St
POINT (-83.06113478806867 42.44067823611985),EOSSSB,649,E Outer Dr & Sunset St,East Outer Drive & Sunset,42.44067,458,-83.061131,40,RUSSELL,SOUTHBOUN,E Outer Dr,Sunset St,649 - Sunset St / E Outer Dr
POINT (-83.15343307535456 42.278782117475735),FTTOWB,8303,S Fort St & Toronto St,FORT & TORONTO,42.278774,4940,-83.153429,19,FORT,WESTBOUND,S Fort St,Toronto St,8303 - Toronto St / S Fort St
POINT (-83.08251779378995 42.42526123250301),DENVSB,650,Dequindre St & Nevada St,Dequindre & Nevada,42.425253,459,-83.082514,40,RUSSELL,SOUTHBOUN,E Nevada St,Dequindre St,650 - Dequindre St / E Nevada St
POINT (-82.92708001489785 42.393323148193836),MKYOWB,8312,Mack Ave & Yorkshire Ave,MACK & YORKSHIRE,42.393315,4941,-82.927076,31,MACK,WESTBOUND,Mack Ave,Yorkshire Ave,8312 - Yorkshire Ave / Mack Ave
POINT (-83.06894678759987 42.39657322771969),DECFSB,651,Dequindre St & Caniff St,Dequindre & Caniff,42.396565,460,-83.068943,40,RUSSELL,SOUTHBOUN,Dequindre St,Caniff St,651 - Caniff St / Dequindre St
POINT (-83.15683108088544 42.333362127088684),WYSPNB,8313,Wyoming St & Mcgraw St,WYOMING @ SPECTRUM,42.333354,4942,-83.156827,54,WYOMING,NORTHBOUN,Wyoming St,Mcgraw St,8313 - Mcgraw St / Wyoming St
POINT (-83.11383707281213 42.39632314028724),DV12 WB,8320,W Davison & Rosa Parks Blvd,DAVISON & ROSA PARKS,42.396315,4943,-83.113833,15,CHICAGO-D,WESTBOUND,W Davison,Rosa Parks Blvd,8320 - Rosa Parks Blvd / W Davison
POINT (-82.96702102651427 42.38451914481809),MKANWB,8322,,MACK & ANDERDON,42.384511,4944,-82.967017,31,MACK,WESTBOUND,,,8322 -  /
POINT (-83.06178378490876 42.390081226785746),SBHBSB,652,Saint Aubin St & Holbrook St,St. Aubin & HOLBROOK,42.390073,461,-83.06178,40,RUSSELL,SOUTHBOUN,,,652 -  /
POINT (-83.21760210223367 42.365045129992815),CGSOWB,8330,W Chicago St & US 39,CHICAGO & SOUTHFIELD,42.365037,4945,-83.217598,15,CHICAGO-D,WESTBOUND,W Chicago St,US 39,8330 - US 39 / W Chicago St
POINT (-83.05893178293368 42.37387222390432),RSMWSB,653,Russell St & E Milwaukee St,Russell & Milwaukee,42.373864,462,-83.058928,40,RUSSELL,SOUTHBOUN,Russell St,,653 -  / Russell St
POINT (-83.04974677912166 42.360070221695764),RSFOSB,654,Russell St & E Forest Ave,RUSSELL & FOREST,42.360062,463,-83.049743,40,RUSSELL,SOUTHBOUN,Russell St,E Forest Ave,654 - E Forest Ave / Russell St
POINT (-83.0413080450705 42.331155131918095),LRBREB,8336,Larned St & Brush St,LARNED & BRUSH,42.331147,4946,-83.041304,7,CADILLAC,EASTBOUND,Larned St,Brush St,8336 - Brush St / Larned St
POINT (-83.03898277463607 42.34359321904999),GTRSSB,655,Gratiot Ave & Russell St,Gratiot & RUSSELL,42.343585,464,-83.038979,40,RUSSELL,SOUTHBOUN,Russell St,Gratiot Ave,655 - Gratiot Ave / Russell St
POINT (-83.15711808011245 42.32289012520298),WYPONB,8339,Wyoming St & Southern St,WYOMING & PORATH COURT,42.322882,4947,-83.157114,20,GRAND BEL,EASTBOUND,Wyoming St,Southern St,8339 - Southern St / Wyoming St
POINT (-83.05051504795857 42.33172913160519),MNWANB,8343,Michigan Ave & Washington Blvd,MICHIGAN & WASHINGTON BLVD.,42.331721,4948,-83.050511,34,GRATIOT,WESTBOUND,Michigan Ave,Washington Blvd,8343 - Washington Blvd / Michigan Ave
POINT (-83.1800878241943 42.41965822790004),SFODSB,657,Schaefer Hwy & W Outer Dr,Schaefer & West Outer Drive,42.41965,465,-83.180084,41,SCHAEFER,SOUTHBOUN,Schaefer Hwy,W Outer Dr,657 - W Outer Dr / Schaefer Hwy
POINT (-82.98802103830644 42.44898015538569),8MHIEB,8345,8 Mile Rd & Hickory St,EIGHT MILE & HICKORY,42.448972,4949,-82.988017,9,CHALMERS,SOUTHBOUN,8 Mile Rd,Hickory St,8345 - Hickory St / 8 Mile Rd
POINT (-83.05460604924623 42.3320381314757),MN1SWB,8346,Michigan Ave & 1st St,MICHIGAN & 1ST,42.33203,4950,-83.054602,37,MICHIGAN,WESTBOUND,Michigan Ave,1st St,8346 - 1st St / Michigan Ave
POINT (-83.17876282184223 42.390678222619016),COTESB,658,Schaefer Hwy & Compass St,Coolidge Terminal,42.39067,466,-83.178759,41,SCHAEFER,SOUTHBOUN,Schaefer Hwy,Compass St,658 - Compass St / Schaefer Hwy
POINT (-83.0576650514485 42.347370134080776),MKWOEB,8347,Mack Ave & Woodward Ave,MACK & WOODWARD,42.347362,4951,-83.057661,47,TIREMAN,EASTBOUND,Mack Ave,Woodward Ave,8347 - Woodward Ave / Mack Ave
POINT (-83.17853282135003 42.384382221469004),SFGRSB,659,Schaefer Hwy & Grand River Ave,Schaefer & Grand River,42.384374,467,-83.178529,41,SCHAEFER,SOUTHBOUN,Schaefer Hwy,Grand River Ave,659 - Grand River Ave / Schaefer Hwy
POINT (-83.04624504829933 42.35193713541372),MKRIWB,8355,Mack Ave & Rivard St,MACK & RIVARD,42.351929,4952,-83.046241,6,BUCHANAN,WESTBOUND,Mack Ave,Rivard St,8355 - Rivard St / Mack Ave
POINT (-83.17769681934692 42.35825721669051),SFJYSB,660,Schaefer Hwy & Joy Rd,Schaefer & Joy Road,42.358249,468,-83.177693,41,SCHAEFER,SOUTHBOUN,Schaefer Hwy,Joy Rd,660 - Joy Rd / Schaefer Hwy
POINT (-83.22196510664466 42.40210813640889),GRKFWB,8358,Grand River Ave & Kentford St,GRAND RIVER & KENTFORD,42.4021,4953,-83.221961,52,WOODROW W,SOUTHBOUN,Glendale St,Rosa Parks Blvd,8358 - Rosa Parks Blvd / Glendale St
POINT (-83.17613181642923 42.32176721002476),SFMNSB,661,Schaefer Rd & Michigan Ave,Schaefer & Michigan,42.321759,469,-83.176128,41,SCHAEFER,SOUTHBOUN,Schaefer Rd,Michigan Ave,661 - Michigan Ave / Schaefer Rd
POINT (-83.09874306511017 42.35937513436985),FPLIEB,8360,Ferry Park St & Linwood St,FERRY PARK & LINWOOD,42.359367,4954,-83.098739,20,GRAND BEL,EASTBOUND,Ferry Park St,Linwood St,8360 - Linwood St / Ferry Park St
POINT (-83.1739528143118 42.300187206125194),FD#9SB,662,Schaefer Hwy & Schaefer Rd,Ford Gate #9,42.300179,470,-83.173949,41,SCHAEFER,SOUTHBOUN,Schaefer Hwy,Michigan Ave,662 - Michigan Ave / Schaefer Hwy
POINT (-83.04120704870392 42.375784139905754),EfGREB,8361,Edsel Ford Fwy & Blvd,EDSEL FORD FWY & EAST GRAND BLVD.,42.375776,4955,-83.041203,11,CLAIRMOUN,EASTBOUND,Edsel Ford Fwy,Blvd,8361 - Blvd / Edsel Ford Fwy
POINT (-83.0048480353695 42.35008413695129),LAHEEB,8365,E Lafayette St & E Grand Blvd,LAFAYETTE & HELEN,42.350076,4956,-83.004844,20,GRAND BEL,WESTBOUND,E Lafayette St,Helen St,8365 - Helen St / E Lafayette St
POINT (-83.15532680685324 42.276153202369876),SFFTSB,663,S Schaefer Hwy & S Fort St,Schaefer & Fort,42.276145,471,-83.155323,41,SCHAEFER,SOUTHBOUN,S Schaefer Hwy,S Fort St,663 - S Fort St / S Schaefer Hwy
POINT (-83.12715479838397 42.28231220453341),BNWJSB,664,W Jefferson Ave & Brennan,Brennan & West Jefferson,42.282304,472,-83.127151,41,SCHAEFER,SOUTHBOUN,Brennan,W Jefferson Ave,664 - W Jefferson Ave / Brennan
POINT (-83.096689064558 42.36036613463997),FP16 WB,8385,Ferry Park St & 16th St,FERRY PARK & 16 TH,42.360358,4957,-83.096685,20,GRAND BEL,WESTBOUND,Ferry Park St,16th St,8385 - 16th St / Ferry Park St
POINT (-83.17589981638349 42.322179210109184),SFMNNB,668,Schaefer Rd & Michigan Ave,Schaefer & Michigan,42.322171,473,-83.175896,41,SCHAEFER,NORTHBOUN,Schaefer Rd,Michigan Ave,668 - Michigan Ave / Schaefer Rd
POINT (-83.13584608253987 42.43184514562744),7MKIWB,8389,W 7 Mile Rd & Kingston Rd,7 MILE & KINGSTON,42.431837,4958,-83.135842,45,SEVEN MIL,WESTBOUND,W 7 Mile Rd,Kingston Rd,8389 - Kingston Rd / W 7 Mile Rd
POINT (-83.18316809706752 42.430946143316234),7MLEWB,8409,W 7 Mile Rd & Lesure St,7 MILE & LESURE,42.430938,4959,-83.183164,23,HAMILTON,NORTHBOUN,W 7 Mile Rd,Lesure St,8409 - Lesure St / W 7 Mile Rd
POINT (-83.17759881932551 42.358400216720426),SFJYNB,669,Schaefer Hwy & Joy Rd,Schaefer & Joy Road,42.358392,474,-83.177595,41,SCHAEFER,NORTHBOUN,Schaefer Hwy,Joy Rd,669 - Joy Rd / Schaefer Hwy
POINT (-83.18550409777937 42.430839143190966),7MARWB,8410,W 7 Mile Rd & Ardmore St,7 MILE & ARDMORE,42.430831,4960,-83.1855,45,SEVEN MIL,WESTBOUND,W 7 Mile Rd,Ardmore St,8410 - Ardmore St / W 7 Mile Rd
POINT (-83.1782998212742 42.38434622147092),SFGRNB,670,Schaefer Hwy & Grand River Ave,Schaefer & Grand River,42.384338,475,-83.178296,41,SCHAEFER,NORTHBOUN,Schaefer Hwy,Grand River Ave,670 - Grand River Ave / Schaefer Hwy
POINT (-83.17854282176931 42.39062522261738),COTENB,671,Schaefer Hwy & Compass St,Coolidge Terminal,42.390617,476,-83.178539,41,SCHAEFER,NORTHBOUN,Schaefer Hwy,Compass St,671 - Compass St / Schaefer Hwy
POINT (-83.0510030481268 42.331944131621604),MNWAWB,8441,Michigan Ave & Washington Blvd,MICHIGAN & WASHINGTON BLVD.,42.331936,4961,-83.050999,37,MICHIGAN,WESTBOUND,Michigan Ave,Washington Blvd,8441 - Washington Blvd / Michigan Ave
POINT (-83.17990482416766 42.42012322799225),SFODNB,672,Schaefer Hwy & W Outer Dr,Schaefer & West Outer Drive,42.420115,477,-83.179901,41,SCHAEFER,NORTHBOUN,Schaefer Hwy,W Outer Dr,672 - W Outer Dr / Schaefer Hwy
POINT (-83.12655907702191 42.399765140324824),LNRRSB,8445,Linwood St & Penn Central Railroad,LINWOOD & PENN CENTRAL R/R,42.399757,4962,-83.126555,29,LINWOOD,SOUTHBOUN,Linwood St,Penn Central Railroad,8445 - Penn Central Railroad / Linwood St
POINT (-83.18088882613905 42.444962232520645),SF8MNB,673,Schaefer Hwy & W 8 Mile Rd,Schaefer & Eight Mile,42.444954,478,-83.180885,41,SCHAEFER,NORTHBOUN,Schaefer Hwy,W 8 Mile Rd,673 - W 8 Mile Rd / Schaefer Hwy
POINT (-83.11986106584405 42.2890061208242),JF8631EB,8452,W Jefferson Ave & S Crossley St,JEFFERSON @ 8631,42.288998,4963,-83.119857,30,LIVERNOIS,NORTHBOUN,W Jefferson Ave,Brennan,8452 - Brennan / W Jefferson Ave
POINT (-83.27441785157993 42.38453021797772),STDLEB,674,Schoolcraft Ave & Dale St,Schoolcraft & Dale,42.384522,479,-83.274414,43,SCHOOLCRA,EASTBOUND,Schoolcraft Rd,Dale St,674 - Dale St / Schoolcraft Rd
POINT (-83.11313106405828 42.292534121760085),JFWEEB,8453,W Jefferson Ave & S Westend St,JEFFERSON & WEST END,42.292526,4964,-83.113127,30,LIVERNOIS,NORTHBOUN,W Jefferson Ave,S Westend St,8453 - S Westend St / W Jefferson Ave
POINT (-82.93716301886815 42.4037371496014),WROUWB,8458,E Warren Ave & E Outer Dr,WARREN & E. OUTER DRIVE,42.403729,4965,-82.937159,14,CROSSTOWN,WESTBOUND,E Warren Ave,E Outer Dr,8458 - E Outer Dr / E Warren Ave
POINT (-83.21740083374536 42.38652822043907),STSOEB,676,W Schoolcraft & Southfield Fwy,Schoolcraft & Southfield,42.38652,480,-83.217397,43,SCHOOLCRA,EASTBOUND,W Schoolcraft,Southfield Fwy,676 - Southfield Fwy / W Schoolcraft
POINT (-83.18546182373186 42.38734322176),STGREB,677,Schoolcraft St & Grand River Ave,Schoolcraft & Grand River,42.387335,481,-83.185458,43,SCHOOLCRA,EASTBOUND,Schoolcraft St,Grand River Ave,677 - Grand River Ave / Schoolcraft St
POINT (-83.10808406682108 42.34514313140247),WRGRWB,8461,W Warren Ave & W Grand Blvd,WARREN & W. GRAND BLVD.,42.345135,4966,-83.10808,14,CROSSTOWN,WESTBOUND,W Warren Ave,W Grand Blvd,8461 - W Grand Blvd / W Warren Ave
POINT (-83.17823782150026 42.38803122215125),STSFEB,678,Schoolcraft St & Schaefer Hwy,Schoolcraft & Schaefer,42.388023,482,-83.178234,43,SCHOOLCRA,EASTBOUND,Schoolcraft Ave,Schaefer Hwy,678 - Schaefer Hwy / Schoolcraft Ave
POINT (-83.13561008050299 42.408097141401356),BDMISB,8464,Belden St & Midland Ave,BELDEN & MIDBLOCK,42.408089,4967,-83.135606,72,DEXTER LI,SOUTHBOUN,Belden St,Midland Ave,8464 - Midland Ave / Belden St
POINT (-83.13958580954326 42.39149022420284),EWLVEB,679,Ewald Circle & Livernois Ave,Ewald Circle & Livernois,42.391482,483,-83.139582,43,SCHOOLCRA,EASTBOUND,Ewald Cir,Livernois Ave,679 - Livernois Ave / Ewald Cir
POINT (-83.19703710038763 42.419382140623576),WOWIEB,8466,W Outer Dr & Whitcomb St,OUTER DRIVE & WHITCOMB,42.419374,4968,-83.197033,72,DEXTER LI,SOUTHBOUN,W Outer Dr,Whitcomb St,8466 - Whitcomb St / W Outer Dr
POINT (-83.10774980037269 42.404566227773394),OMHMEB,680,Oakman Blvd & Hamilton Ave,Oakman & Hamilton,42.404558,484,-83.107746,43,SCHOOLCRA,EASTBOUND,Oakman Blvd,Hamilton Ave,680 - Hamilton Ave / Oakman Blvd
POINT (-83.28459412813407 42.428377138238325),7MWIEB,8469,W 7 Mile Rd & Winston St,SEVEN MILE & WINSTON,42.428369,4969,-83.28459,17,EIGHT MIL,EASTBOUND,W 7 Mile Rd,Winston St,8469 - Winston St / W 7 Mile Rd
POINT (-83.1078478004143 42.40472722779944),OMHMWB,681,Oakman Blvd & Hamilton Ave,Oakman & Hamilton,42.404719,485,-83.107844,43,SCHOOLCRA,WESTBOUND,Oakman Blvd,Hamilton Ave,681 - Hamilton Ave / Oakman Blvd
